,0
4536,-0.02105506
4537,-0.021255998
4538,-0.021450123
4539,-0.021677064
4540,-0.021898083
4541,-0.022110675
4542,-0.022298092
4543,-0.02250662
4544,-0.022717226
4545,-0.02290967
4546,-0.023108022
4547,-0.02330032
4548,-0.023489412
4549,-0.023697354
4550,-0.023887232
4551,-0.024079615
4552,-0.024271386
4553,-0.024491368
4554,-0.024718111
4555,-0.024881406
4556,-0.025080565
4557,-0.02528919
4558,-0.025450198
4559,-0.025673172
4560,-0.025864627
4561,-0.026041994
4562,-0.02625462
4563,-0.026425924
4564,-0.026634932
4565,-0.026822472
4566,-0.02703135
4567,-0.027256222
4568,-0.027454207
4569,-0.02768852
4570,-0.02791504
4571,-0.028107401
4572,-0.028334603
4573,-0.028577393
4574,-0.028788485
4575,-0.029035076
4576,-0.02925036
4577,-0.029478775
4578,-0.029704742
4579,-0.029911509
4580,-0.030150522
4581,-0.03034963
4582,-0.030555716
4583,-0.030726971
4584,-0.030897854
4585,-0.031089745
4586,-0.031237934
4587,-0.03143453
4588,-0.03161539
4589,-0.031746697
4590,-0.03191815
4591,-0.032096677
4592,-0.032265995
4593,-0.03243765
4594,-0.03260673
4595,-0.032778595
4596,-0.032937463
4597,-0.03309906
4598,-0.033253103
4599,-0.033363305
4600,-0.033495583
4601,-0.033593968
4602,-0.033658214
4603,-0.033761453
4604,-0.033831835
4605,-0.03388168
4606,-0.033906836
4607,-0.033923242
4608,-0.033939075
4609,-0.033921562
4610,-0.03390485
4611,-0.033894673
4612,-0.033861157
4613,-0.033800174
4614,-0.03375757
4615,-0.033689838
4616,-0.033618256
4617,-0.03356851
4618,-0.033473536
4619,-0.033393454
4620,-0.033333074
4621,-0.033214085
4622,-0.0331154
4623,-0.033043973
4624,-0.032944217
4625,-0.032877117
4626,-0.032750025
4627,-0.032615125
4628,-0.032525156
4629,-0.03241211
4630,-0.032295227
4631,-0.032186627
4632,-0.032057185
4633,-0.031931195
4634,-0.03182564
4635,-0.031657785
4636,-0.031538803
4637,-0.031385716
4638,-0.03122218
4639,-0.03108204
4640,-0.030878725
4641,-0.03072278
4642,-0.030519173
4643,-0.030314852
4644,-0.03013115
4645,-0.029916
4646,-0.029739417
4647,-0.02954947
4648,-0.02935207
4649,-0.02913553
4650,-0.028917285
4651,-0.028681057
4652,-0.02838909
4653,-0.02812608
4654,-0.027823724
4655,-0.027511986
4656,-0.02716467
4657,-0.026809353
4658,-0.026499216
4659,-0.02611626
4660,-0.025763279
4661,-0.025421664
4662,-0.025082845
4663,-0.02474496
4664,-0.024372661
4665,-0.02403883
4666,-0.023685306
4667,-0.023315234
4668,-0.02295968
4669,-0.02258047
4670,-0.022197485
4671,-0.021784151
4672,-0.02133978
4673,-0.02091563
4674,-0.02047584
4675,-0.01999783
4676,-0.019531855
4677,-0.019031003
4678,-0.018527184
4679,-0.018070145
4680,-0.017534796
4681,-0.017028905
4682,-0.01652312
4683,-0.015980912
4684,-0.015440508
4685,-0.014889808
4686,-0.014376077
4687,-0.0138193965
4688,-0.013285918
4689,-0.012754808
4690,-0.012204793
4691,-0.011679602
4692,-0.011123366
4693,-0.010560669
4694,-0.010017417
4695,-0.009438506
4696,-0.008879404
4697,-0.008308373
4698,-0.00770738
4699,-0.0071335924
4700,-0.0065263934
4701,-0.0059248684
4702,-0.005313503
4703,-0.004688126
4704,-0.0040883576
4705,-0.0034850903
4706,-0.002885562
4707,-0.0022797207
4708,-0.0016661258
4709,-0.0010896667
4710,-0.00046694026
4711,0.00012400668
4712,0.0006917441
4713,0.0013310888
4714,0.0019091095
4715,0.0025185782
4716,0.0031337126
4717,0.0037308347
4718,0.0043790746
4719,0.004969187
4720,0.005590174
4721,0.006230393
4722,0.006813065
4723,0.007446687
4724,0.008073264
4725,0.008681668
4726,0.009302902
4727,0.009921144
4728,0.0105231535
4729,0.011108997
4730,0.011731042
4731,0.012314769
4732,0.012883741
4733,0.013449735
4734,0.01399759
4735,0.014540765
4736,0.015052067
4737,0.015597034
4738,0.016126871
4739,0.016634539
4740,0.017121455
4741,0.017585065
4742,0.018117728
4743,0.01860354
4744,0.019051008
4745,0.019508574
4746,0.019953743
4747,0.020439276
4748,0.02088018
4749,0.021337885
4750,0.021792287
4751,0.02219752
4752,0.022665398
4753,0.02309557
4754,0.023527974
4755,0.02398479
4756,0.0244163
4757,0.024868136
4758,0.025278004
4759,0.025726486
4760,0.026178835
4761,0.026596988
4762,0.027033238
4763,0.02744513
4764,0.02786911
4765,0.02828916
4766,0.028677486
4767,0.029067134
4768,0.029468387
4769,0.02985523
4770,0.03023213
4771,0.030596819
4772,0.0309652
4773,0.03133734
4774,0.031716634
4775,0.03208915
4776,0.03242912
4777,0.032815788
4778,0.03318788
4779,0.033517595
4780,0.033874925
4781,0.034190763
4782,0.034497473
4783,0.034788106
4784,0.03505932
4785,0.03532709
4786,0.035520993
4787,0.035720967
4788,0.035907134
4789,0.036028814
4790,0.03617543
4791,0.036320277
4792,0.036418736
4793,0.036501538
4794,0.036609378
4795,0.03671459
4796,0.03676267
4797,0.036817364
4798,0.036886454
4799,0.036980506
4800,0.03701367
4801,0.037057903
4802,0.037165985
4803,0.037185144
4804,0.037228487
4805,0.03727283
4806,0.037318695
4807,0.03738473
4808,0.03740499
4809,0.037448213
4810,0.037514105
4811,0.037562437
4812,0.037607506
4813,0.0376388
4814,0.03768315
4815,0.037764657
4816,0.03777129
4817,0.037800558
4818,0.037873104
4819,0.03787881
4820,0.037903793
4821,0.037907027
4822,0.037917063
4823,0.037920024
4824,0.037858613
4825,0.03781995
4826,0.037766032
4827,0.03774321
4828,0.03769557
4829,0.037623223
4830,0.037594143
4831,0.03751292
4832,0.037452437
4833,0.037333306
4834,0.037209865
4835,0.037098534
4836,0.036908478
4837,0.036766842
4838,0.036589462
4839,0.036370575
4840,0.03615517
4841,0.035931744
4842,0.035713565
4843,0.035521105
4844,0.035326175
4845,0.035122015
4846,0.034948003
4847,0.034754645
4848,0.034582466
4849,0.03443632
4850,0.03425538
4851,0.034080602
4852,0.033900406
4853,0.033740222
4854,0.03356892
4855,0.033359595
4856,0.033161797
4857,0.032948133
4858,0.032757908
4859,0.032535028
4860,0.032340102
4861,0.0321335
4862,0.031914636
4863,0.03172833
4864,0.031492822
4865,0.031283356
4866,0.031075176
4867,0.03085396
4868,0.03063805
4869,0.030434564
4870,0.030184139
4871,0.02996817
4872,0.029751897
4873,0.02951586
4874,0.029322302
4875,0.0290755
4876,0.02885849
4877,0.028599221
4878,0.028366083
4879,0.028146632
4880,0.027849197
4881,0.027619042
4882,0.027360024
4883,0.027105562
4884,0.02683077
4885,0.026520336
4886,0.02626642
4887,0.02597817
4888,0.025677577
4889,0.02539127
4890,0.02511083
4891,0.024780367
4892,0.024467645
4893,0.024164882
4894,0.023826731
4895,0.023504661
4896,0.023150153
4897,0.022806596
4898,0.022457272
4899,0.022080375
4900,0.021700175
4901,0.021332895
4902,0.020906178
4903,0.020489398
4904,0.020081803
4905,0.019605767
4906,0.019183991
4907,0.018724404
4908,0.018253554
4909,0.017784825
4910,0.017293476
4911,0.016815454
4912,0.016311299
4913,0.01581833
4914,0.015317462
4915,0.01482162
4916,0.014309355
4917,0.013835029
4918,0.013349264
4919,0.012840771
4920,0.012389028
4921,0.0119092595
4922,0.011447503
4923,0.011027022
4924,0.010585353
4925,0.010147636
4926,0.009750144
4927,0.009341252
4928,0.008974534
4929,0.008573046
4930,0.008166227
4931,0.0077859657
4932,0.007395763
4933,0.007036009
4934,0.006640225
4935,0.0062781954
4936,0.0059019527
4937,0.0055461205
4938,0.005199094
4939,0.0048259036
4940,0.0044774506
4941,0.0041069984
4942,0.003754588
4943,0.0034067354
4944,0.0030268675
4945,0.0026885916
4946,0.0023252498
4947,0.001949987
4948,0.0016482156
4949,0.0013079105
4950,0.0009804615
4951,0.00067205867
4952,0.00033563355
4953,2.977433e-05
4954,-0.00028433345
4955,-0.0005777447
4956,-0.0008881824
4957,-0.0012460977
4958,-0.001557495
4959,-0.0019078943
4960,-0.0022656329
4961,-0.002597418
4962,-0.0029206579
4963,-0.0032622912
4964,-0.0036044966
4965,-0.0038938092
4966,-0.0041862037
4967,-0.0044548647
4968,-0.004740884
4969,-0.004988866
4970,-0.0051860507
4971,-0.0053922506
4972,-0.005568588
4973,-0.005726717
4974,-0.005890157
4975,-0.0060408507
4976,-0.00615179
4977,-0.006250177
4978,-0.006380226
4979,-0.00649483
4980,-0.0065717646
4981,-0.006660557
4982,-0.006758406
4983,-0.006848554
4984,-0.006929626
4985,-0.0070053455
4986,-0.00709467
4987,-0.0071813334
4988,-0.0072565745
4989,-0.0073541347
4990,-0.007432157
4991,-0.0074685467
4992,-0.00753711
4993,-0.007628491
4994,-0.0076872036
4995,-0.0077795107
4996,-0.0078583
4997,-0.007934911
4998,-0.008001061
4999,-0.0080574285
5000,-0.008156318
5001,-0.008229554
5002,-0.008301628
5003,-0.00835249
5004,-0.008428543
5005,-0.008501655
5006,-0.008558105
5007,-0.008603063
5008,-0.0086421585
5009,-0.008684368
5010,-0.008722708
5011,-0.008768079
5012,-0.008779905
5013,-0.008814449
5014,-0.008825813
5015,-0.008846319
5016,-0.00887014
5017,-0.0088338815
5018,-0.008798126
5019,-0.008737933
5020,-0.008646722
5021,-0.008567239
5022,-0.008444906
5023,-0.00831893
5024,-0.008203334
5025,-0.008039744
5026,-0.007923992
5027,-0.007818747
5028,-0.007670857
5029,-0.0075772004
5030,-0.0074902354
5031,-0.0073967553
5032,-0.007320787
5033,-0.0072427397
5034,-0.0071614906
5035,-0.007046077
5036,-0.0069934377
5037,-0.00690021
5038,-0.006807205
5039,-0.0067412867
5040,-0.0066105057
5041,-0.0065352838
5042,-0.0064651635
5043,-0.0063953022
5044,-0.006349875
5045,-0.0062956936
5046,-0.006237038
5047,-0.0062309247
5048,-0.006212299
5049,-0.0062030493
5050,-0.0062113097
5051,-0.006237158
5052,-0.0062871296
5053,-0.0063132527
5054,-0.006392974
5055,-0.0064475327
5056,-0.006544648
5057,-0.006643329
5058,-0.0067337174
5059,-0.006846143
5060,-0.006950124
5061,-0.0070780925
5062,-0.007192043
5063,-0.0073546763
5064,-0.0074549722
5065,-0.0076144673
5066,-0.0077917376
5067,-0.007926096
5068,-0.008135202
5069,-0.008308302
5070,-0.008507571
5071,-0.008705753
5072,-0.008890885
5073,-0.0091101555
5074,-0.009329658
5075,-0.009529736
5076,-0.00976813
5077,-0.009997497
5078,-0.010221991
5079,-0.01048787
5080,-0.010712762
5081,-0.010966093
5082,-0.011230623
5083,-0.011494001
5084,-0.011761973
5085,-0.011999337
5086,-0.012278858
5087,-0.012545496
5088,-0.012798605
5089,-0.013066668
5090,-0.013303192
5091,-0.013578317
5092,-0.0138327945
5093,-0.014096615
5094,-0.014383489
5095,-0.0146285435
5096,-0.014905788
5097,-0.015176949
5098,-0.015465055
5099,-0.015744442
5100,-0.016008684
5101,-0.016306844
5102,-0.016595578
5103,-0.016892267
5104,-0.017221335
5105,-0.017517373
5106,-0.017830946
5107,-0.018196665
5108,-0.01849327
5109,-0.018836856
5110,-0.019215263
5111,-0.01955189
5112,-0.019935377
5113,-0.020316971
5114,-0.020675277
5115,-0.021081839
5116,-0.021460362
5117,-0.021819733
5118,-0.022246093
5119,-0.022625593
5120,-0.02302412
5121,-0.02342083
5122,-0.023782507
5123,-0.024193149
5124,-0.024573885
5125,-0.024979139
5126,-0.025372481
5127,-0.025746927
5128,-0.026146198
5129,-0.026510853
5130,-0.026931914
5131,-0.027317109
5132,-0.02766875
5133,-0.028071068
5134,-0.028457753
5135,-0.02881823
5136,-0.029156381
5137,-0.029513361
5138,-0.029828705
5139,-0.030149246
5140,-0.030454995
5141,-0.030722778
5142,-0.030985102
5143,-0.031217447
5144,-0.031419754
5145,-0.031592958
5146,-0.03178925
5147,-0.031947207
5148,-0.0320905
5149,-0.03222663
5150,-0.03236049
5151,-0.032494225
5152,-0.032647878
5153,-0.032805257
5154,-0.032933757
5155,-0.03308808
5156,-0.03321676
5157,-0.033354405
5158,-0.033509593
5159,-0.033654567
5160,-0.033788446
5161,-0.033953894
5162,-0.0340974
5163,-0.03421519
5164,-0.034363773
5165,-0.03449269
5166,-0.0346269
5167,-0.034728825
5168,-0.03480896
5169,-0.03492981
5170,-0.035041336
5171,-0.035112
5172,-0.035213213
5173,-0.035307072
5174,-0.035382733
5175,-0.035470683
5176,-0.035557605
5177,-0.035629284
5178,-0.035686154
5179,-0.03576708
5180,-0.035831273
5181,-0.03588431
5182,-0.035929378
5183,-0.035992596
5184,-0.036030248
5185,-0.036051657
5186,-0.03608313
5187,-0.03609491
5188,-0.036101162
5189,-0.036111683
5190,-0.036126867
5191,-0.036082834
5192,-0.036069937
5193,-0.036030583
5194,-0.035994247
5195,-0.035944227
5196,-0.03584593
5197,-0.035781253
5198,-0.03564985
5199,-0.03556454
5200,-0.035443023
5201,-0.035301205
5202,-0.03522038
5203,-0.03510685
5204,-0.034982506
5205,-0.034873758
5206,-0.03476945
5207,-0.034606013
5208,-0.034467753
5209,-0.034308385
5210,-0.03410447
5211,-0.033868194
5212,-0.033622447
5213,-0.033375416
5214,-0.033059087
5215,-0.032742232
5216,-0.032376476
5217,-0.031997498
5218,-0.031624194
5219,-0.031244772
5220,-0.030861277
5221,-0.030471593
5222,-0.030085826
5223,-0.029677447
5224,-0.029294759
5225,-0.028914994
5226,-0.028530436
5227,-0.0281176
5228,-0.02769262
5229,-0.0272804
5230,-0.02688305
5231,-0.026446763
5232,-0.026017934
5233,-0.025616571
5234,-0.025149876
5235,-0.02474624
5236,-0.024335202
5237,-0.023901517
5238,-0.023496859
5239,-0.023057934
5240,-0.022629652
5241,-0.022218404
5242,-0.021774027
5243,-0.021313189
5244,-0.020891178
5245,-0.020446358
5246,-0.019991433
5247,-0.019524677
5248,-0.019056248
5249,-0.01859554
5250,-0.018129796
5251,-0.017658321
5252,-0.017159421
5253,-0.016664686
5254,-0.016171526
5255,-0.015680224
5256,-0.0151518565
5257,-0.014655841
5258,-0.014108619
5259,-0.013533715
5260,-0.013014447
5261,-0.0124213295
5262,-0.011848351
5263,-0.0112475315
5264,-0.010665481
5265,-0.010075772
5266,-0.009442971
5267,-0.008875248
5268,-0.008272661
5269,-0.0076461257
5270,-0.0070414105
5271,-0.0064561986
5272,-0.0058549778
5273,-0.0052871825
5274,-0.004696065
5275,-0.0040894
5276,-0.0035350693
5277,-0.0029464236
5278,-0.0023750737
5279,-0.0018093068
5280,-0.0012321789
5281,-0.0006572403
5282,-7.5208496e-05
5283,0.00049404585
5284,0.0011057722
5285,0.0017061405
5286,0.0022852817
5287,0.00289126
5288,0.0034802856
5289,0.0040778876
5290,0.00465926
5291,0.0052746637
5292,0.0058838036
5293,0.006491554
5294,0.007117408
5295,0.007691863
5296,0.008337735
5297,0.0089319255
5298,0.009531653
5299,0.010167401
5300,0.010769311
5301,0.011393919
5302,0.011979563
5303,0.012591436
5304,0.0131784165
5305,0.013775788
5306,0.014395139
5307,0.0149727035
5308,0.015545913
5309,0.016145838
5310,0.016707614
5311,0.01726778
5312,0.017854823
5313,0.018378288
5314,0.018932113
5315,0.019470623
5316,0.020000719
5317,0.020532966
5318,0.021029206
5319,0.021546127
5320,0.022065708
5321,0.022554185
5322,0.023044538
5323,0.023518998
5324,0.023967803
5325,0.024423227
5326,0.024850428
5327,0.025260681
5328,0.02566984
5329,0.026074288
5330,0.026442947
5331,0.026825126
5332,0.027196454
5333,0.027557585
5334,0.027929107
5335,0.028326906
5336,0.02870856
5337,0.029082293
5338,0.029496811
5339,0.029850472
5340,0.030246435
5341,0.030642925
5342,0.031014709
5343,0.031377982
5344,0.03172199
5345,0.03209429
5346,0.03244112
5347,0.032779496
5348,0.033141803
5349,0.03347571
5350,0.03376319
5351,0.03408961
5352,0.034393024
5353,0.0346879
5354,0.034993116
5355,0.035259467
5356,0.035541486
5357,0.035786383
5358,0.03602641
5359,0.03629273
5360,0.036542486
5361,0.036790047
5362,0.03700017
5363,0.037253845
5364,0.037478946
5365,0.03767986
5366,0.03793937
5367,0.03812921
5368,0.038333174
5369,0.0385493
5370,0.038763594
5371,0.038968347
5372,0.03916043
5373,0.03937339
5374,0.039566584
5375,0.039748326
5376,0.039933596
5377,0.040119074
5378,0.04028169
5379,0.040459756
5380,0.040589303
5381,0.040688913
5382,0.040826023
5383,0.040958144
5384,0.04108232
5385,0.041184604
5386,0.041284543
5387,0.0414391
5388,0.04156248
5389,0.04169316
5390,0.041831028
5391,0.041936614
5392,0.042077653
5393,0.0421601
5394,0.042233914
5395,0.04230311
5396,0.042345487
5397,0.042377733
5398,0.04239788
5399,0.042371176
5400,0.04232296
5401,0.04228341
5402,0.0422139
5403,0.042155776
5404,0.042076845
5405,0.042008404
5406,0.04191825
5407,0.041844755
5408,0.041761
5409,0.041654382
5410,0.041562106
5411,0.041432355
5412,0.041335214
5413,0.0412036
5414,0.041079357
5415,0.040944736
5416,0.040787764
5417,0.04067603
5418,0.040509388
5419,0.040336836
5420,0.04019675
5421,0.040006734
5422,0.039804686
5423,0.039610084
5424,0.039397337
5425,0.039184175
5426,0.038955092
5427,0.038720306
5428,0.038430866
5429,0.038169183
5430,0.037910357
5431,0.037608307
5432,0.037346136
5433,0.03705873
5434,0.036719136
5435,0.036396258
5436,0.03611005
5437,0.035787363
5438,0.035472337
5439,0.03513181
5440,0.034805793
5441,0.034453414
5442,0.034082506
5443,0.033735372
5444,0.03333933
5445,0.03296943
5446,0.03256075
5447,0.03216441
5448,0.031747084
5449,0.03134122
5450,0.030915199
5451,0.030440627
5452,0.030004472
5453,0.02956234
5454,0.029140275
5455,0.028660279
5456,0.028228473
5457,0.027734235
5458,0.027254231
5459,0.02685112
5460,0.026300319
5461,0.025823541
5462,0.025346197
5463,0.02482297
5464,0.024321064
5465,0.023784988
5466,0.023261929
5467,0.022723224
5468,0.02217618
5469,0.021626102
5470,0.02105769
5471,0.020488055
5472,0.019909458
5473,0.019310018
5474,0.018760785
5475,0.018177727
5476,0.017600153
5477,0.017030029
5478,0.016410643
5479,0.01586993
5480,0.015317522
5481,0.014733917
5482,0.014209139
5483,0.013677547
5484,0.013150573
5485,0.012642395
5486,0.012099661
5487,0.011626952
5488,0.011130941
5489,0.010641318
5490,0.010186754
5491,0.009691961
5492,0.009237338
5493,0.008786166
5494,0.008339078
5495,0.007875172
5496,0.007448378
5497,0.0070003215
5498,0.0065417523
5499,0.0060926843
5500,0.0056181075
5501,0.0051708706
5502,0.0046955375
5503,0.004224145
5504,0.0037824262
5505,0.0033226917
5506,0.002852167
5507,0.0024068241
5508,0.001964967
5509,0.0015619806
5510,0.0011381655
5511,0.00072802627
5512,0.00038570716
5513,-2.0788886e-05
5514,-0.00038229345
5515,-0.00072105986
5516,-0.0011106301
5517,-0.0014489093
5518,-0.0018232595
5519,-0.002190045
5520,-0.002566407
5521,-0.0029767961
5522,-0.0033509883
5523,-0.0037332207
5524,-0.004093187
5525,-0.004460883
5526,-0.0048197005
5527,-0.0051825102
5528,-0.0055227834
5529,-0.0058424636
5530,-0.006165111
5531,-0.006439001
5532,-0.0067100483
5533,-0.0069737933
5534,-0.0072262986
5535,-0.0074734557
5536,-0.007647138
5537,-0.007851516
5538,-0.008063834
5539,-0.008211602
5540,-0.0084158555
5541,-0.008556746
5542,-0.008692284
5543,-0.008842658
5544,-0.0089348545
5545,-0.009031773
5546,-0.0091497125
5547,-0.00923297
5548,-0.009303554
5549,-0.00938542
5550,-0.009411296
5551,-0.009455848
5552,-0.009472328
5553,-0.00952844
5554,-0.009542784
5555,-0.00950878
5556,-0.009538623
5557,-0.009515186
5558,-0.009495064
5559,-0.009472394
5560,-0.009430573
5561,-0.009391646
5562,-0.009336987
5563,-0.0092486525
5564,-0.009150405
5565,-0.009114082
5566,-0.009031793
5567,-0.008924506
5568,-0.008896714
5569,-0.008814973
5570,-0.008759524
5571,-0.00872221
5572,-0.008669042
5573,-0.008663143
5574,-0.008640189
5575,-0.008653403
5576,-0.0086514745
5577,-0.008635494
5578,-0.0086391475
5579,-0.008627301
5580,-0.008615049
5581,-0.00857701
5582,-0.008547986
5583,-0.008532706
5584,-0.008484124
5585,-0.008472469
5586,-0.008471844
5587,-0.008473747
5588,-0.00848301
5589,-0.008478362
5590,-0.008547924
5591,-0.008582477
5592,-0.008607065
5593,-0.00867519
5594,-0.008709084
5595,-0.008767639
5596,-0.008838178
5597,-0.008897952
5598,-0.008959229
5599,-0.00905614
5600,-0.009110545
5601,-0.009153411
5602,-0.009217511
5603,-0.009273086
5604,-0.009340878
5605,-0.009409888
5606,-0.0094991755
5607,-0.009522774
5608,-0.009592178
5609,-0.009665896
5610,-0.009726388
5611,-0.009779077
5612,-0.009850176
5613,-0.009942569
5614,-0.0099845985
5615,-0.010092196
5616,-0.010156462
5617,-0.010240458
5618,-0.010311297
5619,-0.010418716
5620,-0.010505931
5621,-0.010553445
5622,-0.0106802825
5623,-0.010752595
5624,-0.010872529
5625,-0.011000768
5626,-0.011127148
5627,-0.011246183
5628,-0.011391138
5629,-0.011549264
5630,-0.011689855
5631,-0.011872274
5632,-0.012014393
5633,-0.012180239
5634,-0.012355927
5635,-0.01251602
5636,-0.012690803
5637,-0.012863681
5638,-0.013038897
5639,-0.013217284
5640,-0.01342187
5641,-0.013634857
5642,-0.013826692
5643,-0.014001779
5644,-0.0142265335
5645,-0.014452366
5646,-0.014640676
5647,-0.014890884
5648,-0.015114025
5649,-0.0153212845
5650,-0.015555836
5651,-0.015775481
5652,-0.01604418
5653,-0.016293967
5654,-0.016511004
5655,-0.016767168
5656,-0.017008811
5657,-0.017255787
5658,-0.017523171
5659,-0.01776846
5660,-0.018031372
5661,-0.01828318
5662,-0.018567072
5663,-0.018863248
5664,-0.019095577
5665,-0.01936099
5666,-0.019677656
5667,-0.019958748
5668,-0.020199465
5669,-0.020473227
5670,-0.020759374
5671,-0.021040307
5672,-0.02133006
5673,-0.021623928
5674,-0.021909766
5675,-0.022191143
5676,-0.022456033
5677,-0.022739407
5678,-0.023043102
5679,-0.023297222
5680,-0.023570014
5681,-0.02381388
5682,-0.024055287
5683,-0.02431345
5684,-0.024540007
5685,-0.024755362
5686,-0.024961323
5687,-0.025174426
5688,-0.02535414
5689,-0.025548404
5690,-0.02572586
5691,-0.025931232
5692,-0.0261232
5693,-0.026306067
5694,-0.026520327
5695,-0.026708717
5696,-0.026937876
5697,-0.027140798
5698,-0.02735508
5699,-0.027562233
5700,-0.027753387
5701,-0.027976401
5702,-0.02816773
5703,-0.028321873
5704,-0.028499529
5705,-0.028624794
5706,-0.028761048
5707,-0.028903414
5708,-0.028976724
5709,-0.029116467
5710,-0.029211218
5711,-0.029321756
5712,-0.029413944
5713,-0.029503917
5714,-0.02961034
5715,-0.029698316
5716,-0.029818568
5717,-0.029892929
5718,-0.030022228
5719,-0.030133365
5720,-0.030245652
5721,-0.03035681
5722,-0.030479861
5723,-0.030608831
5724,-0.03072166
5725,-0.030832278
5726,-0.030931402
5727,-0.03109017
5728,-0.031173524
5729,-0.03128447
5730,-0.03141021
5731,-0.03148286
5732,-0.031590894
5733,-0.031668026
5734,-0.031731594
5735,-0.031824872
5736,-0.031914476
5737,-0.032003615
5738,-0.03209049
5739,-0.0321401
5740,-0.03220132
5741,-0.032246508
5742,-0.032271434
5743,-0.032304063
5744,-0.032301642
5745,-0.032327037
5746,-0.03233755
5747,-0.032321833
5748,-0.032325342
5749,-0.032314338
5750,-0.032310046
5751,-0.032244667
5752,-0.03219066
5753,-0.032118883
5754,-0.03200674
5755,-0.03189372
5756,-0.03172176
5757,-0.03157988
5758,-0.031408172
5759,-0.031228216
5760,-0.031051448
5761,-0.030852221
5762,-0.030692102
5763,-0.030522127
5764,-0.03039113
5765,-0.030251747
5766,-0.030113917
5767,-0.030015232
5768,-0.029850118
5769,-0.029720794
5770,-0.029596848
5771,-0.029450981
5772,-0.0293077
5773,-0.029147273
5774,-0.028969165
5775,-0.028763955
5776,-0.028598575
5777,-0.028386092
5778,-0.028159194
5779,-0.027943492
5780,-0.02771723
5781,-0.02749771
5782,-0.027255975
5783,-0.027010037
5784,-0.026763622
5785,-0.026515909
5786,-0.02626342
5787,-0.02601984
5788,-0.025747348
5789,-0.025477301
5790,-0.02521418
5791,-0.024949415
5792,-0.024677198
5793,-0.024403622
5794,-0.024122173
5795,-0.023798486
5796,-0.023511525
5797,-0.023202702
5798,-0.022895446
5799,-0.022567755
5800,-0.022222672
5801,-0.02190343
5802,-0.02154818
5803,-0.021213887
5804,-0.020844845
5805,-0.020476922
5806,-0.020105837
5807,-0.019701049
5808,-0.01932427
5809,-0.018911742
5810,-0.018495213
5811,-0.018080737
5812,-0.017659977
5813,-0.017230434
5814,-0.016786275
5815,-0.016352437
5816,-0.015865484
5817,-0.015411759
5818,-0.014919234
5819,-0.014424265
5820,-0.013939717
5821,-0.013418553
5822,-0.012926511
5823,-0.012375644
5824,-0.011873782
5825,-0.011339354
5826,-0.010792871
5827,-0.010253848
5828,-0.009734825
5829,-0.009212704
5830,-0.008638584
5831,-0.008134714
5832,-0.0076149413
5833,-0.007089735
5834,-0.006577282
5835,-0.006117293
5836,-0.0056171315
5837,-0.0051003397
5838,-0.0046238797
5839,-0.004104645
5840,-0.0036183037
5841,-0.0031242347
5842,-0.002627246
5843,-0.0021318898
5844,-0.0016474937
5845,-0.0011752761
5846,-0.0006744426
5847,-0.00017959383
5848,0.00029591887
5849,0.00078810024
5850,0.001312117
5851,0.0017835828
5852,0.0022795356
5853,0.0027794803
5854,0.0032642628
5855,0.0037643514
5856,0.0042442433
5857,0.0047416813
5858,0.0052053477
5859,0.005723704
5860,0.0062270183
5861,0.006706402
5862,0.007237198
5863,0.0076996093
5864,0.008162285
5865,0.008639989
5866,0.009100343
5867,0.009578423
5868,0.010009488
5869,0.01045843
5870,0.010894171
5871,0.011271299
5872,0.0117135
5873,0.0121027725
5874,0.012477377
5875,0.012899095
5876,0.013293273
5877,0.013704073
5878,0.014117225
5879,0.014552595
5880,0.015024465
5881,0.015489926
5882,0.015926376
5883,0.016393322
5884,0.016857145
5885,0.01726774
5886,0.017732184
5887,0.018180696
5888,0.018597644
5889,0.019044973
5890,0.01944153
5891,0.01982488
5892,0.020214021
5893,0.020600302
5894,0.021006417
5895,0.021368902
5896,0.021758277
5897,0.02216871
5898,0.022516545
5899,0.022928737
5900,0.023352457
5901,0.023752477
5902,0.024183186
5903,0.024563387
5904,0.024974493
5905,0.025395477
5906,0.025757985
5907,0.026189692
5908,0.0265962
5909,0.026960932
5910,0.027336018
5911,0.02766058
5912,0.028035529
5913,0.028387731
5914,0.028700043
5915,0.029043615
5916,0.029349722
5917,0.029685669
5918,0.030025754
5919,0.030316897
5920,0.030618452
5921,0.030945333
5922,0.031263318
5923,0.031537708
5924,0.031865012
5925,0.032160997
5926,0.032434713
5927,0.032756884
5928,0.033016887
5929,0.033320587
5930,0.033617154
5931,0.033884868
5932,0.034190416
5933,0.03446099
5934,0.034720212
5935,0.034957513
5936,0.03520389
5937,0.035444196
5938,0.035629097
5939,0.03584028
5940,0.036003157
5941,0.036126014
5942,0.03630623
5943,0.036461234
5944,0.036604125
5945,0.036729526
5946,0.03686757
5947,0.037039418
5948,0.03714947
5949,0.037303045
5950,0.03745765
5951,0.03758011
5952,0.037728727
5953,0.037816253
5954,0.03791578
5955,0.038007554
5956,0.038051564
5957,0.038089454
5958,0.03812412
5959,0.03816371
5960,0.038178388
5961,0.038177364
5962,0.03817736
5963,0.038169768
5964,0.038180266
5965,0.038177855
5966,0.038161483
5967,0.03816696
5968,0.038133208
5969,0.038107317
5970,0.038079415
5971,0.038051315
5972,0.038057745
5973,0.038007468
5974,0.037964463
5975,0.037935056
5976,0.03785531
